domain,instance,planner,status,time
domain_12,p47,PLN_1,0,-1
domain_12,p48,PLN_1,0,-1
domain_12,p49,PLN_1,0,-1
domain_12,p50,PLN_1,0,-1
domain_12,p51,PLN_1,0,-1
domain_12,p52,PLN_1,0,-1
domain_12,p53,PLN_1,0,-1
domain_12,p54,PLN_1,0,-1
domain_12,p55,PLN_1,0,-1
domain_12,p56,PLN_1,0,-1
domain_12,p57,PLN_1,0,-1
domain_12,p1,PLN_2,1,496.072109741053
domain_12,p2,PLN_2,1,396.539511261243
domain_12,p3,PLN_2,1,335.260851645523
domain_12,p4,PLN_2,1,447.436490807536
domain_12,p5,PLN_2,1,514.474811538312
domain_12,p6,PLN_2,1,377.754819312791
domain_12,p7,PLN_2,1,454.326942772525
domain_12,p8,PLN_2,1,625.380351121216
domain_12,p9,PLN_2,1,457.774314147153
domain_12,p10,PLN_2,1,515.112682887421
domain_12,p11,PLN_2,1,460.163455370261
domain_12,p12,PLN_2,1,307.975033998818
domain_12,p13,PLN_2,1,548.199364992788
domain_12,p14,PLN_2,1,471.347663388768
domain_12,p15,PLN_2,1,479.98560417543
domain_12,p16,PLN_2,1,593.571468269621
domain_12,p17,PLN_2,1,441.256506599986
domain_12,p18,PLN_2,1,362.38102988998
domain_12,p19,PLN_2,1,530.456659825463
domain_12,p20,PLN_2,1,371.692493220812
domain_12,p21,PLN_2,1,355.456116287318
domain_12,p22,PLN_2,1,453.297884891947
domain_12,p23,PLN_2,1,386.198418408008
domain_12,p24,PLN_2,1,462.319862854224
domain_12,p25,PLN_2,1,392.835607008849
domain_12,p26,PLN_2,1,417.461393446834
domain_12,p27,PLN_2,0,-1
domain_12,p28,PLN_2,0,-1
domain_12,p29,PLN_2,0,-1
domain_12,p30,PLN_2,0,-1
domain_12,p31,PLN_2,0,-1
domain_12,p32,PLN_2,0,-1
domain_12,p33,PLN_2,0,-1
domain_12,p34,PLN_2,0,-1
domain_12,p35,PLN_2,0,-1
domain_12,p36,PLN_2,0,-1
domain_12,p37,PLN_2,0,-1
domain_12,p38,PLN_2,0,-1
domain_12,p39,PLN_2,0,-1
domain_12,p40,PLN_2,0,-1
domain_12,p41,PLN_2,0,-1
domain_12,p42,PLN_2,0,-1
domain_12,p43,PLN_2,0,-1
domain_12,p44,PLN_2,0,-1
domain_12,p45,PLN_2,0,-1
domain_12,p46,PLN_2,0,-1
domain_12,p47,PLN_2,0,-1
domain_12,p48,PLN_2,0,-1
domain_12,p49,PLN_2,0,-1
domain_12,p50,PLN_2,0,-1
domain_12,p51,PLN_2,0,-1
domain_12,p52,PLN_2,0,-1
domain_12,p53,PLN_2,0,-1
domain_12,p54,PLN_2,0,-1
domain_12,p55,PLN_2,0,-1
domain_12,p56,PLN_2,0,-1
domain_12,p57,PLN_2,0,-1
domain_12,p1,PLN_3,1,429.424972731946
domain_12,p2,PLN_3,1,436.65420573971
domain_12,p3,PLN_3,1,424.901958089507
domain_12,p4,PLN_3,1,286.935717467342
domain_12,p5,PLN_3,1,421.76902144307
domain_12,p6,PLN_3,1,352.240191777036
domain_12,p7,PLN_3,1,335.452853053406
domain_12,p8,PLN_3,1,281.314094571301
domain_12,p9,PLN_3,1,423.664302010425
domain_12,p10,PLN_3,1,311.070113966876
domain_12,p11,PLN_3,1,360.162342626001
domain_12,p12,PLN_3,1,369.823129611834
domain_12,p13,PLN_3,1,372.666249838827
domain_12,p14,PLN_3,1,431.821989765625
domain_12,p15,PLN_3,1,375.669743057913
domain_12,p16,PLN_3,1,478.051270861258
domain_12,p17,PLN_3,1,323.403247996111
domain_12,p18,PLN_3,1,418.051571628297
domain_12,p19,PLN_3,1,280.380110924191
domain_12,p20,PLN_3,1,330.126169778315
domain_12,p21,PLN_3,1,268.845819348088
domain_12,p22,PLN_3,1,420.059572414471
domain_12,p23,PLN_3,1,356.225810543828
domain_12,p24,PLN_3,1,362.591893993315
domain_12,p25,PLN_3,1,280.191110717046
domain_12,p26,PLN_3,1,334.865127333913
domain_12,p27,PLN_3,1,452.721776608987
domain_12,p28,PLN_3,1,345.383251425093
domain_12,p29,PLN_3,1,417.537320052392
domain_12,p30,PLN_3,1,368.62371764946
domain_12,p31,PLN_3,1,202.829378828439
domain_12,p32,PLN_3,1,378.965230489138
domain_12,p33,PLN_3,1,432.527343290735
domain_12,p34,PLN_3,1,391.587872105606
domain_12,p35,PLN_3,1,401.556583187987
domain_12,p36,PLN_3,1,318.978079282787
domain_12,p37,PLN_3,1,341.672986019086
domain_12,p38,PLN_3,1,385.837989164554
domain_12,p39,PLN_3,1,368.709630986625
domain_12,p40,PLN_3,1,374.004145715498
domain_12,p41,PLN_3,1,376.667874108518
domain_12,p42,PLN_3,1,468.763827196959
domain_12,p43,PLN_3,1,258.460956152252
domain_12,p44,PLN_3,1,380.474451235065
domain_12,p45,PLN_3,1,390.507546711587
domain_12,p46,PLN_3,1,455.361551663271
domain_12,p47,PLN_3,1,491.445520239711
domain_12,p48,PLN_3,1,403.547272388057
domain_12,p49,PLN_3,1,319.049585686467
domain_12,p50,PLN_3,1,334.777290694828
domain_12,p51,PLN_3,1,449.568730075751
domain_12,p52,PLN_3,1,481.571409526618
domain_12,p53,PLN_3,1,346.686649863108
domain_12,p54,PLN_3,0,-1
domain_12,p55,PLN_3,0,-1
domain_12,p56,PLN_3,0,-1
domain_12,p57,PLN_3,0,-1
domain_12,p1,PLN_4,1,873.059476532139
domain_12,p2,PLN_4,1,630.09691195636
domain_12,p3,PLN_4,1,701.053665726267
domain_12,p4,PLN_4,1,698.46791377917
domain_12,p5,PLN_4,1,735.978407349929
domain_12,p6,PLN_4,1,585.567889412871
domain_12,p7,PLN_4,1,629.953611969921
domain_12,p8,PLN_4,1,866.292734718898
domain_12,p9,PLN_4,1,577.346564917104
domain_12,p10,PLN_4,1,632.621605443081
domain_12,p11,PLN_4,1,442.934536696917
domain_12,p12,PLN_4,1,802.983795250646
domain_12,p13,PLN_4,1,1047.36288676548
domain_12,p14,PLN_4,1,965.572868569081
domain_12,p15,PLN_4,1,798.308083996588
domain_12,p16,PLN_4,1,643.689124722891
domain_12,p17,PLN_4,1,484.577651721226
domain_12,p18,PLN_4,1,584.471059692268
domain_12,p19,PLN_4,1,825.2509740364
domain_12,p20,PLN_4,1,525.888651384266
domain_12,p21,PLN_4,1,572.283094561148
domain_12,p22,PLN_4,1,314.628512734432
domain_12,p23,PLN_4,1,765.115913380809
domain_12,p24,PLN_4,1,832.922659829586
domain_12,p25,PLN_4,1,1049.71975852869
domain_12,p26,PLN_4,1,378.917166453075
domain_12,p27,PLN_4,1,833.713078042442
domain_12,p28,PLN_4,1,1026.56909124067
domain_12,p29,PLN_4,1,963.754859088546
domain_12,p30,PLN_4,1,668.626282055179
domain_12,p31,PLN_4,1,684.366762960547
domain_12,p32,PLN_4,1,938.741938857639
domain_12,p33,PLN_4,1,756.460139661666
domain_12,p34,PLN_4,1,749.475536711944
domain_12,p35,PLN_4,1,490.367480501338
domain_12,p36,PLN_4,1,678.06247950314
domain_12,p37,PLN_4,1,1111.40515471964
domain_12,p38,PLN_4,1,701.529141731915
domain_12,p39,PLN_4,1,683.630154814178
domain_12,p40,PLN_4,1,680.760137803886
domain_12,p41,PLN_4,1,862.62185137225
domain_12,p42,PLN_4,1,907.739852273784
domain_12,p43,PLN_4,1,661.99759339882
domain_12,p44,PLN_4,1,545.45599629679
domain_12,p45,PLN_4,1,757.787926021391
domain_12,p46,PLN_4,1,564.143376446624
domain_12,p47,PLN_4,1,726.358449863576
domain_12,p48,PLN_4,1,973.960181578917
domain_12,p49,PLN_4,0,-1
domain_12,p50,PLN_4,0,-1
domain_12,p51,PLN_4,0,-1
domain_12,p52,PLN_4,0,-1
domain_12,p53,PLN_4,0,-1
domain_12,p54,PLN_4,0,-1
domain_12,p55,PLN_4,0,-1
domain_12,p56,PLN_4,0,-1
domain_12,p57,PLN_4,0,-1
domain_12,p1,PLN_5,1,248.234538396389
domain_12,p2,PLN_5,1,252.400526413985
domain_12,p3,PLN_5,1,369.908563076539
domain_12,p4,PLN_5,1,333.768662453297
domain_12,p5,PLN_5,1,390.853750658915
domain_12,p6,PLN_5,1,292.207477152565
domain_12,p7,PLN_5,1,336.801330330095
domain_12,p8,PLN_5,1,347.135187841064
domain_12,p9,PLN_5,1,464.666203494377
domain_12,p10,PLN_5,1,323.565478222196
domain_12,p11,PLN_5,1,223.138923391263
domain_12,p12,PLN_5,1,215.477299705459
domain_12,p13,PLN_5,1,300.133005128959
domain_12,p14,PLN_5,1,324.341437500606
domain_12,p15,PLN_5,1,356.659305639959
domain_12,p16,PLN_5,1,144.245323752397
domain_12,p17,PLN_5,1,303.76262722463
domain_12,p18,PLN_5,1,255.510601825694
domain_12,p19,PLN_5,1,194.9185707038
domain_12,p20,PLN_5,1,325.96693157523
domain_12,p21,PLN_5,1,288.393785567643
domain_12,p22,PLN_5,1,378.134040125976
domain_12,p23,PLN_5,1,262.985012988874
domain_12,p24,PLN_5,0,-1
domain_12,p25,PLN_5,0,-1
domain_12,p26,PLN_5,0,-1
domain_12,p27,PLN_5,0,-1
domain_12,p28,PLN_5,0,-1
domain_12,p29,PLN_5,0,-1
domain_12,p30,PLN_5,0,-1
domain_12,p31,PLN_5,0,-1
domain_12,p32,PLN_5,0,-1
domain_12,p33,PLN_5,0,-1
domain_12,p34,PLN_5,0,-1
domain_12,p35,PLN_5,0,-1
domain_12,p36,PLN_5,0,-1
domain_12,p37,PLN_5,0,-1
domain_12,p38,PLN_5,0,-1
domain_12,p39,PLN_5,0,-1
domain_12,p40,PLN_5,0,-1
domain_12,p41,PLN_5,0,-1
domain_12,p42,PLN_5,0,-1
domain_12,p43,PLN_5,0,-1
domain_12,p44,PLN_5,0,-1
domain_12,p45,PLN_5,0,-1
domain_12,p46,PLN_5,0,-1
domain_12,p47,PLN_5,0,-1
domain_12,p48,PLN_5,0,-1
domain_12,p49,PLN_5,0,-1
domain_12,p50,PLN_5,0,-1
domain_12,p51,PLN_5,0,-1
domain_12,p52,PLN_5,0,-1
domain_12,p53,PLN_5,0,-1
domain_12,p54,PLN_5,0,-1
domain_12,p55,PLN_5,0,-1
domain_12,p56,PLN_5,0,-1
domain_12,p57,PLN_5,0,-1
domain_13,p1,PLN_1,1,413.222072926505
domain_13,p2,PLN_1,1,437.870566465209
domain_13,p3,PLN_1,1,375.558716465563
domain_13,p4,PLN_1,1,480.742181473899
domain_13,p5,PLN_1,1,690.213484074242
domain_13,p6,PLN_1,1,415.588847580162
domain_13,p7,PLN_1,1,511.543835278185
domain_13,p8,PLN_1,1,401.14787461959
domain_13,p9,PLN_1,1,577.361058257211
domain_13,p10,PLN_1,1,560.207215119916
domain_13,p11,PLN_1,1,474.72039416914
domain_13,p12,PLN_1,1,430.979072414984
domain_13,p13,PLN_1,1,390.537383856247
domain_13,p14,PLN_1,1,443.214257201383
domain_13,p15,PLN_1,1,512.21645854005
domain_13,p16,PLN_1,1,384.827567838755
domain_13,p17,PLN_1,1,529.055601653295
domain_13,p18,PLN_1,1,517.128745909571
domain_13,p19,PLN_1,1,739.636434319575
domain_13,p20,PLN_1,1,512.595874393184
domain_13,p21,PLN_1,0,-1
domain_13,p22,PLN_1,0,-1
domain_13,p23,PLN_1,0,-1
domain_13,p24,PLN_1,0,-1
domain_13,p1,PLN_2,1,555.801699170386
domain_13,p2,PLN_2,1,489.579711293924
domain_13,p3,PLN_2,1,588.487758794667
domain_13,p4,PLN_2,1,677.970132541922
domain_13,p5,PLN_2,1,362.555672230162
domain_13,p6,PLN_2,1,651.080588793715
domain_13,p7,PLN_2,1,598.814854821057
domain_13,p8,PLN_2,1,438.423378046017
domain_13,p9,PLN_2,1,328.599081546091
domain_13,p10,PLN_2,1,517.513464405899
domain_13,p11,PLN_2,0,-1
domain_13,p12,PLN_2,0,-1
domain_13,p13,PLN_2,0,-1
domain_13,p14,PLN_2,0,-1
domain_13,p15,PLN_2,0,-1
domain_13,p16,PLN_2,0,-1
domain_13,p17,PLN_2,0,-1
domain_13,p18,PLN_2,0,-1
domain_13,p19,PLN_2,0,-1
domain_13,p20,PLN_2,0,-1
domain_13,p21,PLN_2,0,-1
domain_13,p22,PLN_2,0,-1
domain_13,p23,PLN_2,0,-1
domain_13,p24,PLN_2,0,-1
domain_13,p1,PLN_3,1,260.184268044749
domain_13,p2,PLN_3,1,219.703879888022
domain_13,p3,PLN_3,1,179.865030545587
domain_13,p4,PLN_3,1,225.968280291694
domain_13,p5,PLN_3,1,177.960040668757
domain_13,p6,PLN_3,1,239.069441493534
domain_13,p7,PLN_3,1,174.669056061315
domain_13,p8,PLN_3,1,243.609159998946
domain_13,p9,PLN_3,1,176.600752624667
domain_13,p10,PLN_3,1,133.250852292886
domain_13,p11,PLN_3,1,202.627687598872
domain_13,p12,PLN_3,1,206.106551378325
domain_13,p13,PLN_3,1,216.814956911891
domain_13,p14,PLN_3,1,185.152374828412
domain_13,p15,PLN_3,1,222.005548723302
domain_13,p16,PLN_3,1,188.774382021913
domain_13,p17,PLN_3,1,213.380318395971
domain_13,p18,PLN_3,0,-1
domain_13,p19,PLN_3,0,-1
domain_13,p20,PLN_3,0,-1
domain_13,p21,PLN_3,0,-1
domain_13,p22,PLN_3,0,-1
domain_13,p23,PLN_3,0,-1
domain_13,p24,PLN_3,0,-1
domain_13,p1,PLN_4,1,271.96086228113
domain_13,p2,PLN_4,1,168.778032427241
domain_13,p3,PLN_4,1,128.631155721817
domain_13,p4,PLN_4,1,194.530528210526
domain_13,p5,PLN_4,1,205.911269147664
domain_13,p6,PLN_4,1,237.252763503016
domain_13,p7,PLN_4,1,238.736048689853
domain_13,p8,PLN_4,1,175.150096809898
domain_13,p9,PLN_4,1,243.430020303324
domain_13,p10,PLN_4,0,-1
domain_13,p11,PLN_4,0,-1
domain_13,p12,PLN_4,0,-1
domain_13,p13,PLN_4,0,-1
domain_13,p14,PLN_4,0,-1
domain_13,p15,PLN_4,0,-1
domain_13,p16,PLN_4,0,-1
domain_13,p17,PLN_4,0,-1
domain_13,p18,PLN_4,0,-1
domain_13,p19,PLN_4,0,-1
domain_13,p20,PLN_4,0,-1
domain_13,p21,PLN_4,0,-1
domain_13,p22,PLN_4,0,-1
domain_13,p23,PLN_4,0,-1
domain_13,p24,PLN_4,0,-1
domain_13,p1,PLN_5,1,383.905110977356
domain_13,p2,PLN_5,1,679.494735536267
domain_13,p3,PLN_5,1,622.735971808014
domain_13,p4,PLN_5,1,776.072578141813
domain_13,p5,PLN_5,1,877.345145886104
domain_13,p6,PLN_5,1,742.457739111996
domain_13,p7,PLN_5,1,749.955171585059
domain_13,p8,PLN_5,1,575.324419486117
domain_13,p9,PLN_5,1,710.697877778708
domain_13,p10,PLN_5,1,608.070587116641
domain_13,p11,PLN_5,1,632.946996804419
domain_13,p12,PLN_5,1,555.35232887571
domain_13,p13,PLN_5,1,550.756778175772
domain_13,p14,PLN_5,1,614.532213997073
domain_13,p15,PLN_5,1,568.744604811185
domain_13,p16,PLN_5,1,594.772308723087
domain_13,p17,PLN_5,1,308.230811123634
domain_13,p18,PLN_5,1,648.609761723292
domain_13,p19,PLN_5,1,525.09638023064
domain_13,p20,PLN_5,1,555.631431052893
domain_13,p21,PLN_5,1,557.732842980499
domain_13,p22,PLN_5,1,560.285114263942
domain_13,p23,PLN_5,1,569.997097625158
domain_13,p24,PLN_5,0,-1
domain_14,p1,PLN_1,1,276.687848667791
domain_14,p2,PLN_1,1,263.227482127638
domain_14,p3,PLN_1,1,272.655352883589
domain_14,p4,PLN_1,1,321.988668209637
domain_14,p5,PLN_1,1,232.776134472122
domain_14,p6,PLN_1,1,207.822352591452
domain_14,p7,PLN_1,1,237.65990017008
domain_14,p8,PLN_1,1,268.540080509984
domain_14,p9,PLN_1,1,334.182398330411
domain_14,p10,PLN_1,1,301.27433275873
domain_14,p11,PLN_1,1,283.01034762801
domain_14,p12,PLN_1,1,189.192517689859
domain_14,p13,PLN_1,1,266.74747510147
domain_14,p14,PLN_1,1,250.710777117956
domain_14,p15,PLN_1,1,187.782154419164
domain_14,p16,PLN_1,1,291.928445859304
domain_14,p17,PLN_1,1,267.038924027175
domain_14,p18,PLN_1,1,189.233523748375
domain_14,p19,PLN_1,1,284.822037907581
domain_14,p20,PLN_1,1,233.305272073598
domain_14,p21,PLN_1,1,228.879026355219
domain_14,p22,PLN_1,1,244.433431166
domain_14,p23,PLN_1,1,250.9562560854
domain_14,p24,PLN_1,1,330.800510708414
domain_14,p25,PLN_1,1,250.305291982853
domain_14,p26,PLN_1,1,222.852727614898
domain_14,p27,PLN_1,1,347.283649275821
domain_14,p28,PLN_1,1,275.757016099218
domain_14,p29,PLN_1,1,175.123680027887
domain_14,p30,PLN_1,1,183.188749304582
domain_14,p31,PLN_1,1,268.602952915027
domain_14,p32,PLN_1,1,322.306559921503
domain_14,p33,PLN_1,1,242.980803522873
domain_14,p34,PLN_1,1,236.157653790337
domain_14,p35,PLN_1,1,214.445690062786
domain_14,p36,PLN_1,1,320.801071571631
domain_14,p37,PLN_1,1,179.280396875178
domain_14,p38,PLN_1,1,207.390157245491
domain_14,p39,PLN_1,1,318.920568269771
domain_14,p40,PLN_1,1,232.318794178639
domain_14,p41,PLN_1,1,191.900335686156
domain_14,p42,PLN_1,1,244.230930978898
domain_14,p43,PLN_1,1,234.284384430262
domain_14,p44,PLN_1,1,224.883348408555
domain_14,p45,PLN_1,1,262.576150103417
domain_14,p46,PLN_1,1,246.644847714767
domain_14,p47,PLN_1,1,276.004329851169
domain_14,p48,PLN_1,1,267.852685777875
domain_14,p49,PLN_1,1,206.604427537179
domain_14,p50,PLN_1,1,366.106215025808
domain_14,p51,PLN_1,1,280.913695799615
domain_14,p52,PLN_1,1,282.624230872574
domain_14,p53,PLN_1,1,227.906744803908
domain_14,p54,PLN_1,1,292.652645267863
domain_14,p55,PLN_1,1,246.533840040451
domain_14,p56,PLN_1,0,-1
domain_14,p57,PLN_1,0,-1
domain_14,p58,PLN_1,0,-1
domain_14,p59,PLN_1,0,-1
domain_14,p60,PLN_1,0,-1
domain_14,p61,PLN_1,0,-1
domain_14,p62,PLN_1,0,-1
domain_14,p63,PLN_1,0,-1
domain_14,p64,PLN_1,0,-1
domain_14,p65,PLN_1,0,-1
domain_14,p66,PLN_1,0,-1
domain_14,p67,PLN_1,0,-1
domain_14,p68,PLN_1,0,-1
domain_14,p69,PLN_1,0,-1
domain_14,p70,PLN_1,0,-1
domain_14,p71,PLN_1,0,-1
domain_14,p72,PLN_1,0,-1
domain_14,p73,PLN_1,0,-1
domain_14,p74,PLN_1,0,-1
domain_14,p75,PLN_1,0,-1
domain_14,p76,PLN_1,0,-1
domain_14,p77,PLN_1,0,-1
domain_14,p78,PLN_1,0,-1
domain_14,p79,PLN_1,0,-1
domain_14,p80,PLN_1,0,-1
domain_14,p81,PLN_1,0,-1
domain_14,p1,PLN_2,1,423.303996987635
domain_14,p2,PLN_2,1,252.519655360214
domain_14,p3,PLN_2,1,398.158518519596
domain_14,p4,PLN_2,1,478.092042143465
domain_14,p5,PLN_2,1,385.581966622216
domain_14,p6,PLN_2,1,574.309923771842
domain_14,p7,PLN_2,1,501.044768654809
domain_14,p8,PLN_2,1,482.696337694147
domain_14,p9,PLN_2,0,-1
domain_14,p10,PLN_2,0,-1
domain_14,p11,PLN_2,0,-1
domain_14,p12,PLN_2,0,-1
domain_14,p13,PLN_2,0,-1
domain_14,p14,PLN_2,0,-1
domain_14,p15,PLN_2,0,-1
domain_14,p16,PLN_2,0,-1
domain_14,p17,PLN_2,0,-1
domain_14,p18,PLN_2,0,-1
domain_14,p19,PLN_2,0,-1
domain_14,p20,PLN_2,0,-1
domain_14,p21,PLN_2,0,-1
domain_14,p22,PLN_2,0,-1
domain_14,p23,PLN_2,0,-1
domain_14,p24,PLN_2,0,-1
domain_14,p25,PLN_2,0,-1
domain_14,p26,PLN_2,0,-1
domain_14,p27,PLN_2,0,-1
domain_14,p28,PLN_2,0,-1
domain_14,p29,PLN_2,0,-1
domain_14,p30,PLN_2,0,-1
domain_14,p31,PLN_2,0,-1
domain_14,p32,PLN_2,0,-1
domain_14,p33,PLN_2,0,-1
domain_14,p34,PLN_2,0,-1
domain_14,p35,PLN_2,0,-1
domain_14,p36,PLN_2,0,-1
domain_14,p37,PLN_2,0,-1
domain_14,p38,PLN_2,0,-1
domain_14,p39,PLN_2,0,-1
domain_14,p40,PLN_2,0,-1
domain_14,p41,PLN_2,0,-1
domain_14,p42,PLN_2,0,-1
domain_14,p43,PLN_2,0,-1
domain_14,p44,PLN_2,0,-1
domain_14,p45,PLN_2,0,-1
domain_14,p46,PLN_2,0,-1
domain_14,p47,PLN_2,0,-1
domain_14,p48,PLN_2,0,-1
domain_14,p49,PLN_2,0,-1
domain_14,p50,PLN_2,0,-1
domain_14,p51,PLN_2,0,-1
domain_14,p52,PLN_2,0,-1
domain_14,p53,PLN_2,0,-1
domain_14,p54,PLN_2,0,-1
domain_14,p55,PLN_2,0,-1
domain_14,p56,PLN_2,0,-1
domain_14,p57,PLN_2,0,-1
domain_14,p58,PLN_2,0,-1
domain_14,p59,PLN_2,0,-1
domain_14,p60,PLN_2,0,-1
domain_14,p61,PLN_2,0,-1
domain_14,p62,PLN_2,0,-1
domain_14,p63,PLN_2,0,-1
domain_14,p64,PLN_2,0,-1
domain_14,p65,PLN_2,0,-1
domain_14,p66,PLN_2,0,-1
domain_14,p67,PLN_2,0,-1
domain_14,p68,PLN_2,0,-1
domain_14,p69,PLN_2,0,-1
domain_14,p70,PLN_2,0,-1
domain_14,p71,PLN_2,0,-1
domain_14,p72,PLN_2,0,-1
domain_14,p73,PLN_2,0,-1
domain_14,p74,PLN_2,0,-1
domain_14,p75,PLN_2,0,-1
domain_14,p76,PLN_2,0,-1
domain_14,p77,PLN_2,0,-1
domain_14,p78,PLN_2,0,-1
domain_14,p79,PLN_2,0,-1
domain_14,p80,PLN_2,0,-1
domain_14,p81,PLN_2,0,-1
domain_14,p1,PLN_3,1,749.101221138932
domain_14,p2,PLN_3,1,897.210552517596
domain_14,p3,PLN_3,1,536.453111365795
domain_14,p4,PLN_3,1,887.235423550504
domain_14,p5,PLN_3,1,683.014092839592
domain_14,p6,PLN_3,1,1072.77839015317
domain_14,p7,PLN_3,1,548.428277100695
domain_14,p8,PLN_3,1,879.718235748427
domain_14,p9,PLN_3,1,888.061404204819
domain_14,p10,PLN_3,1,601.56639065717
domain_14,p11,PLN_3,1,653.304092497977
domain_14,p12,PLN_3,1,817.986354168735
domain_14,p13,PLN_3,1,970.396444075223
domain_14,p14,PLN_3,1,694.711506065098
domain_14,p15,PLN_3,1,848.9860569883
domain_14,p16,PLN_3,1,1093.64858064196
domain_14,p17,PLN_3,1,863.916561102536
domain_14,p18,PLN_3,1,909.773166510062
domain_14,p19,PLN_3,1,782.855829905787
domain_14,p20,PLN_3,1,631.216904311174
domain_14,p21,PLN_3,1,762.710018686755
domain_14,p22,PLN_3,1,794.783684632176
domain_14,p23,PLN_3,1,971.297739847793
domain_14,p24,PLN_3,1,1069.32228965749
domain_14,p25,PLN_3,1,660.405623325963
domain_14,p26,PLN_3,1,688.738787309903
domain_14,p27,PLN_3,1,875.341181606059
domain_14,p28,PLN_3,1,982.097915424491
domain_14,p29,PLN_3,1,1050.69937337983
domain_14,p30,PLN_3,1,892.061301085955
domain_14,p31,PLN_3,1,1061.8107689053
domain_14,p32,PLN_3,1,676.297409014626
domain_14,p33,PLN_3,1,551.794171567077
domain_14,p34,PLN_3,1,1005.73872313993
domain_14,p35,PLN_3,1,756.394062061329
domain_14,p36,PLN_3,1,1248.14360729348
domain_14,p37,PLN_3,1,842.846604635043
domain_14,p38,PLN_3,1,704.604967568044
domain_14,p39,PLN_3,1,868.186146237837
domain_14,p40,PLN_3,1,925.224756050742
domain_14,p41,PLN_3,1,1006.01823349762
domain_14,p42,PLN_3,1,1049.45406585622
domain_14,p43,PLN_3,1,802.581399239682
domain_14,p44,PLN_3,0,-1
domain_14,p45,PLN_3,0,-1
domain_14,p46,PLN_3,0,-1
domain_14,p47,PLN_3,0,-1
domain_14,p48,PLN_3,0,-1
domain_14,p49,PLN_3,0,-1
domain_14,p50,PLN_3,0,-1
domain_14,p51,PLN_3,0,-1
domain_14,p52,PLN_3,0,-1
domain_14,p53,PLN_3,0,-1
domain_14,p54,PLN_3,0,-1
domain_14,p55,PLN_3,0,-1
domain_14,p56,PLN_3,0,-1
domain_14,p57,PLN_3,0,-1
domain_14,p58,PLN_3,0,-1
domain_14,p59,PLN_3,0,-1
domain_14,p60,PLN_3,0,-1
domain_14,p61,PLN_3,0,-1
domain_14,p62,PLN_3,0,-1
domain_14,p63,PLN_3,0,-1
domain_14,p64,PLN_3,0,-1
domain_14,p65,PLN_3,0,-1
domain_14,p66,PLN_3,0,-1
domain_14,p67,PLN_3,0,-1
domain_14,p68,PLN_3,0,-1
domain_14,p69,PLN_3,0,-1
domain_14,p70,PLN_3,0,-1
domain_14,p71,PLN_3,0,-1
domain_14,p72,PLN_3,0,-1
domain_14,p73,PLN_3,0,-1
domain_14,p74,PLN_3,0,-1
domain_14,p75,PLN_3,0,-1
domain_14,p76,PLN_3,0,-1
domain_14,p77,PLN_3,0,-1
domain_14,p78,PLN_3,0,-1
domain_14,p79,PLN_3,0,-1
domain_14,p80,PLN_3,0,-1
domain_14,p81,PLN_3,0,-1
domain_14,p1,PLN_4,1,291.257927963537
domain_14,p2,PLN_4,1,220.742439620286
domain_14,p3,PLN_4,1,280.000015092915
domain_14,p4,PLN_4,1,241.735048282546
domain_14,p5,PLN_4,1,193.865193781088
domain_14,p6,PLN_4,1,274.937040831083
domain_14,p7,PLN_4,1,303.211412181225
domain_14,p8,PLN_4,1,335.030640837065
domain_14,p9,PLN_4,1,226.792539595071
domain_14,p10,PLN_4,1,193.306957148192
domain_14,p11,PLN_4,1,255.505425480363
domain_14,p12,PLN_4,1,282.014088309141
domain_14,p13,PLN_4,1,297.044782644227
domain_14,p14,PLN_4,0,-1
domain_14,p15,PLN_4,0,-1
domain_14,p16,PLN_4,0,-1
domain_14,p17,PLN_4,0,-1
domain_14,p18,PLN_4,0,-1
domain_14,p19,PLN_4,0,-1
domain_14,p20,PLN_4,0,-1
domain_14,p21,PLN_4,0,-1
domain_14,p22,PLN_4,0,-1
domain_14,p23,PLN_4,0,-1
domain_14,p24,PLN_4,0,-1
domain_14,p25,PLN_4,0,-1
domain_14,p26,PLN_4,0,-1
domain_14,p27,PLN_4,0,-1
domain_14,p28,PLN_4,0,-1
domain_14,p29,PLN_4,0,-1
domain_14,p30,PLN_4,0,-1
domain_14,p31,PLN_4,0,-1
domain_14,p32,PLN_4,0,-1
domain_14,p33,PLN_4,0,-1
domain_14,p34,PLN_4,0,-1
domain_14,p35,PLN_4,0,-1
domain_14,p36,PLN_4,0,-1
domain_14,p37,PLN_4,0,-1
domain_14,p38,PLN_4,0,-1
domain_14,p39,PLN_4,0,-1
domain_14,p40,PLN_4,0,-1
domain_14,p41,PLN_4,0,-1
domain_14,p42,PLN_4,0,-1
domain_14,p43,PLN_4,0,-1
domain_14,p44,PLN_4,0,-1
domain_14,p45,PLN_4,0,-1
domain_14,p46,PLN_4,0,-1
domain_14,p47,PLN_4,0,-1
domain_14,p48,PLN_4,0,-1
domain_14,p49,PLN_4,0,-1
domain_14,p50,PLN_4,0,-1
domain_14,p51,PLN_4,0,-1
domain_14,p52,PLN_4,0,-1
domain_14,p53,PLN_4,0,-1
domain_14,p54,PLN_4,0,-1
domain_14,p55,PLN_4,0,-1
domain_14,p56,PLN_4,0,-1
domain_14,p57,PLN_4,0,-1
domain_14,p58,PLN_4,0,-1
domain_14,p59,PLN_4,0,-1
domain_14,p60,PLN_4,0,-1
